-0.020953,-0.096814,-0.058538,-0.060108,0.00025597,0.010932,-0.067453,-0.046991,0.043541,0.25435,0.060678,0.012431,0.11667,0.96351,0.00061798,0.0011139,0.0079471,0.012371,0.014443,0.026965,-0.044251,-0.011139,-0.012353,0.00017976,0.050935,-0.021298,-0.0030823,0.053589,0.16898,0.017414,0.010621,0.14667,0.60179,0.0059415,0.051751,0.17767,0.10563,0.057224,0.030414,-0.03985,-0.0024516,-0.00054626,0.00025055,-0.030639,-0.013052,0.0085816,0.040138,0.25761,0.015991,0.012557,0.11333,0.44269,0.0052437,0.01645,0.09596,0.26681,0.17285,0.15006,-0.12889,-0.0016002,-0.0042,0.0065375,0.020672,-0.076063,0.074422,0.018257,0.44095,0.080736,0.071874,0.036667,0.7008,0.00039116,0.00299,0.014733,0.012588,0.2685,0.081744,-0.090556,-0.0064822,-0.0028312,0.002975,-0.0024479,-0.064038,0.044784,0.015805,0.38418,0.054837,0.049712,0.03,0.6275,0.00024781,0.0020076,0.0093112,0.04075,0.32018,0.095188,-0.052013,0.0040238,-0.0016781,0.0013556,0.050255,-0.025728,0.032065,0.023593,0.30349,0.036977,0.030825,0.073333,0.27916,0.00109,0.00171,0.020898,0.13212,0.56502,1,1
-0.020856,-0.096814,-0.05758,-0.059909,0.00026159,0.015274,-0.066324,-0.046719,0.046246,0.25779,0.059801,0.012693,0.11333,0.95657,0.0007499,0.0014052,0.0084929,0.012768,0.020016,0.026978,-0.050256,-0.01069,-0.011642,0.00018933,0.024348,-0.019291,-0.0035431,0.05489,0.16211,0.017406,0.010608,0.18333,0.4327,0.0069237,0.058283,0.25156,0.15792,0.092622,0.032697,-0.047986,-0.0022356,-0.00073242,0.00025967,-0.032732,-0.013166,0.0098022,0.039865,0.25202,0.016242,0.012712,0.11667,0.24617,0.0080645,0.030322,0.16307,0.30777,0.2446,0.1518,-0.12839,0.0074825,0.0087063,0.0064094,0.0074407,-0.068628,0.085703,0.018311,0.43674,0.080274,0.071001,0.046667,0.44397,0.00062784,0.0056197,0.030352,0.043084,0.47634,0.079244,-0.094163,-0.0017284,0.0095719,0.0027831,-0.013253,-0.056872,0.046222,0.019024,0.4228,0.052695,0.047923,0.033333,0.50308,0.00037403,0.002322,0.026926,0.079023,0.38828,0.095188,-0.049656,0.0057101,-0.000625,0.0011937,0.055105,-0.023262,0.031997,0.025229,0.30531,0.034962,0.028759,0.076667,0.10986,0.0012827,0.0041422,0.052044,0.60808,0.22459,1,1
0.0057129,-0.13172,-0.057973,-0.059183,0.00033871,-0.0067148,-0.065783,-0.049832,0.049275,0.22812,0.060815,0.013029,0.10667,0.94862,0.00080753,0.001874,0.0084152,0.026555,0.013728,0.058771,-0.0534,-0.0098472,-0.011508,0.00034347,0.053096,-0.021155,0.00051887,0.052153,0.19035,0.020959,0.014163,0.15333,0.38555,0.011763,0.051343,0.29831,0.1993,0.053738,0.052094,-0.058777,-0.0031382,-0.0015533,0.00040812,-0.027824,-0.014642,0.0098755,0.039438,0.22896,0.020411,0.015346,0.12333,0.38575,0.005557,0.016142,0.08304,0.3495,0.16001,0.15957,-0.13493,-0.00068251,-0.019034,0.0069358,0.027992,-0.079932,0.082338,0.01859,0.44801,0.083145,0.074068,0.033333,0.8329,0.00025239,0.0028303,0.011076,0.019061,0.13388,0.083706,-0.10558,-0.0070148,-0.0048156,0.0029816,-0.0023032,-0.056806,0.044959,0.018761,0.42074,0.054962,0.049483,0.04,0.70245,0.00040387,0.0031887,0.019863,0.040635,0.23346,0.0914,-0.04765,0.0070526,0.00039375,0.0011665,0.055736,-0.020663,0.030909,0.023667,0.28413,0.034819,0.028597,0.083333,0.59031,0.00072064,0.0018272,0.011749,0.12664,0.26876,1,1
0.0057129,-0.13172,-0.057752,-0.056683,0.00030318,-0.026977,-0.065418,-0.048599,0.053836,0.22862,0.060311,0.012315,0.11333,0.95236,0.0011684,0.0021003,0.010376,0.022403,0.011588,0.058771,-0.0534,-0.011527,-0.013059,0.00039117,0.051402,-0.026126,-0.00066224,0.052542,0.19053,0.022863,0.015643,0.15,0.51063,0.0081232,0.041913,0.17851,0.19233,0.068506,0.052094,-0.058777,-0.00090847,0.00088197,0.00040261,-0.03105,-0.012378,0.011456,0.041085,0.22961,0.020052,0.015328,0.096667,0.19338,0.0080059,0.030213,0.13936,0.43816,0.19088,0.17954,-0.13493,0.0040493,-0.0057,0.0074577,0.021018,-0.076631,0.086785,0.017268,0.4002,0.086309,0.076302,0.033333,0.74616,0.00028144,0.0035983,0.012552,0.019843,0.21756,0.083706,-0.10558,-0.004195,0.004,0.0029697,-0.0083764,-0.05856,0.045056,0.018947,0.48619,0.054565,0.049356,0.04,0.80191,0.00029075,0.0020303,0.0093832,0.027442,0.15895,0.0914,-0.073906,0.0080711,0.0017469,0.001368,0.029756,-0.021103,0.037131,0.023407,0.27747,0.037796,0.03133,0.07,0.2839,0.0011842,0.002353,0.028207,0.44258,0.24178,1,1
-0.021289,-0.098554,-0.058646,-0.057324,0.00017298,-0.022289,-0.066187,-0.049707,0.062507,0.21325,0.060098,0.010416,0.13333,0.97759,0.00072065,0.00132,0.0060076,0.01192,0.0024449,0.025464,-0.052197,-0.012561,-0.013806,0.00024793,0.028421,-0.024017,-0.0025788,0.05437,0.17271,0.020122,0.012736,0.18,0.72523,0.004594,0.036329,0.099184,0.075553,0.059105,0.03902,-0.038336,-0.00080753,-0.00085755,0.00021958,0.012156,-0.010517,0.0073151,0.041088,0.23709,0.014815,0.011688,0.11667,0.060641,0.011484,0.053641,0.18447,0.61399,0.075769,0.17954,-0.13061,0.0043694,-0.0047594,0.0072392,0.024312,-0.071931,0.085931,0.017113,0.39978,0.085054,0.074849,0.03,0.8993,0.00014717,0.0026405,0.0094731,0.014363,0.074076,0.079269,-0.095225,-0.0056763,-0.0087188,0.0028434,0.0067429,-0.057894,0.042565,0.016007,0.40964,0.053537,0.049241,0.03,0.88982,0.00013964,0.0014743,0.015357,0.011866,0.081344,0.097494,-0.073906,0.0056121,-0.0011562,0.0013968,0.042142,-0.022982,0.034297,0.023593,0.3152,0.037731,0.031156,0.063333,0.34958,0.00052886,0.0013066,0.031844,0.26916,0.34758,1,1
0.000708,-0.11567,-0.051023,-0.056845,0.00062846,0.03258,-0.067669,-0.034018,0.029132,0.27195,0.056831,0.020254,0.076667,0.90361,0.00058264,0.0035259,0.024053,0.041222,0.027009,0.028058,-0.046472,-0.018575,-0.019132,0.00026478,0.028728,-0.02886,-0.0075592,0.046968,0.21369,0.024677,0.012986,0.14667,0.92142,0.0015553,0.0090155,0.030087,0.023063,0.014857,0.040875,-0.052716,0.0022683,0.0024719,0.00041928,-0.031556,-0.0096741,0.014795,0.032626,0.29953,0.020568,0.016203,0.093333,0.7881,0.0017244,0.0068129,0.038263,0.10761,0.05749,0.16595,-0.15921,0.00063736,-0.00064063,0.0063052,-0.00088267,-0.070231,0.069462,0.017582,0.39471,0.079276,0.066613,0.036667,0.71407,0.00051423,0.0055919,0.024167,0.036908,0.21875,0.10279,-0.11711,0.0022681,0.0050688,0.0032513,-0.011711,-0.054734,0.052772,0.014104,0.37994,0.05697,0.04823,0.046667,0.77548,0.00020381,0.0013908,0.016702,0.023859,0.18236,0.16009,-0.065894,0.0035869,-0.0069657,0.0021787,0.099062,-0.029944,0.031219,0.021503,0.19606,0.046736,0.037045,0.053333,0.2934,0.00027135,0.001349,0.028502,0.22238,0.4541,1,1
-0.021649,-0.10932,-0.059572,-0.060328,0.000204,0.00036064,-0.068585,-0.050345,0.060135,0.21289,0.061255,0.011003,0.14,0.97508,0.00025738,0.00082879,0.0047749,0.011462,0.007599,0.028058,-0.045477,-0.012313,-0.013352,0.00023823,0.034864,-0.023758,-0.00336,0.054219,0.18264,0.019724,0.012398,0.18333,0.50323,0.010083,0.052341,0.2169,0.15536,0.062089,0.029486,-0.052716,-0.0062923,-0.0048492,0.00026109,-0.042903,-0.015369,0.0052856,0.040044,0.25874,0.017315,0.012765,0.12667,0.68313,0.003813,0.017383,0.038197,0.18263,0.074847,0.16374,-0.15921,-0.0015035,0.0052376,0.0075418,0.010458,-0.085476,0.074235,0.019238,0.45445,0.086712,0.076436,0.03,0.79255,0.00024856,0.0027058,0.014126,0.012606,0.17776,0.10279,-0.11711,-0.0046748,-0.0093469,0.0039704,0.00392,-0.066347,0.057401,0.015589,0.42317,0.063079,0.057819,0.03,0.75717,0.00013354,0.00092,0.0075777,0.021399,0.2128,0.11027,-0.065894,0.0060878,-0.0016063,0.0017941,0.050454,-0.027919,0.036603,0.022031,0.26445,0.042723,0.035291,0.06,0.23882,0.00061712,0.0020841,0.022626,0.17163,0.56423,1,1
-0.010376,-0.11038,-0.058546,-0.059622,0.0002289,-0.0062004,-0.067469,-0.046688,0.045304,0.24926,0.060463,0.011919,0.10333,0.94941,0.00059217,0.0016558,0.0099797,0.011744,0.026621,0.026422,-0.044251,-0.0094143,-0.010898,0.00024453,0.020025,-0.021899,0.0018799,0.054408,0.17699,0.01823,0.012846,0.18,0.28869,0.010652,0.051681,0.2728,0.29994,0.076236,0.043176,-0.046912,-0.0038605,-0.0029053,0.00031452,-0.0014209,-0.015015,0.0075775,0.038402,0.25212,0.018121,0.014025,0.11,0.071547,0.0061944,0.017796,0.16215,0.35794,0.38437,0.17769,-0.17008,0.0080292,0.0075844,0.0075272,0.0067508,-0.072547,0.078616,0.017613,0.42755,0.086986,0.074564,0.046667,0.50715,0.00041051,0.005507,0.025564,0.055345,0.40602,0.085963,-0.096719,-0.0015689,0.0039937,0.0033295,-0.0097629,-0.062381,0.054172,0.017833,0.45914,0.057627,0.053241,0.033333,0.45185,0.00025414,0.0031823,0.031928,0.082636,0.43015,0.097175,-0.059488,0.010836,0.0015562,0.0012812,0.052626,-0.019106,0.037347,0.024502,0.31537,0.037341,0.030327,0.063333,0.16852,0.00066071,0.002565,0.039996,0.51594,0.27233,1,1
-0.010376,-0.11038,-0.058907,-0.058817,0.00021379,-0.012377,-0.066345,-0.050028,0.053051,0.21676,0.060688,0.011042,0.11,0.97034,0.00050686,0.002026,0.0092152,0.017,0.00090783,0.031097,-0.065186,-0.010429,-0.011994,0.00027516,0.027985,-0.022644,0.00021973,0.053643,0.18427,0.019571,0.013362,0.18333,0.4668,0.010247,0.049284,0.21661,0.13808,0.11897,0.049823,-0.047333,-0.0039184,-0.0026062,0.00036898,0.0068971,-0.016711,0.0073181,0.038182,0.22872,0.019573,0.015228,0.093333,0.18864,0.0058395,0.036176,0.17462,0.51685,0.077877,0.19995,-0.17008,-1.1595e-05,-0.0093345,0.0076793,0.025141,-0.074372,0.074106,0.018938,0.48425,0.087485,0.075903,0.03,0.89568,0.00016849,0.0020721,0.009026,0.016747,0.076305,0.095213,-0.096681,-0.0073238,-0.019578,0.0033974,0.014505,-0.062972,0.051978,0.015985,0.49285,0.058649,0.053791,0.03,0.87997,0.00011659,0.0011509,0.01206,0.011859,0.094845,0.095988,-0.057738,0.0073688,-0.00051875,0.0011735,0.051857,-0.020644,0.030909,0.023292,0.2708,0.034985,0.028725,0.07,0.12638,0.00086626,0.0025383,0.027507,0.41869,0.42402,1,1
-0.021344,-0.099445,-0.05917,-0.059589,0.00020422,0.0067569,-0.066242,-0.051969,0.05437,0.21914,0.060866,0.010741,0.11333,0.97461,0.00050186,0.00067933,0.0073015,0.0081975,0.0087132,0.031097,-0.065186,-0.011852,-0.01478,0.00028788,0.034577,-0.023727,-0.00079653,0.057928,0.16768,0.020674,0.013752,0.16667,0.54681,0.0071647,0.045429,0.23628,0.13827,0.026045,0.049823,-0.053192,-0.0060982,-0.0048157,0.00033097,-0.01163,-0.01922,0.0065796,0.040707,0.2271,0.019159,0.014804,0.11,0.61057,0.0028798,0.013003,0.0988,0.16101,0.11374,0.20079,-0.15536,-0.00094344,-0.014578,0.0077388,0.028711,-0.074053,0.075209,0.019379,0.392,0.087829,0.07597,0.03,0.58744,0.00042992,0.0092316,0.018412,0.038744,0.34575,0.095213,-0.10026,-0.0068265,-0.0159,0.0036472,0.014405,-0.063062,0.052603,0.015391,0.38047,0.060677,0.055286,0.036667,0.75103,0.00010362,0.0011322,0.0081613,0.023805,0.21576,0.095988,-0.057738,0.0079931,0.002075,0.0013383,0.029081,-0.020309,0.036187,0.023344,0.27472,0.037386,0.030993,0.066667,0.17841,0.00091302,0.0018139,0.03139,0.22175,0.56572,1,1
-0.021344,-0.098785,-0.057713,-0.060007,0.0002125,0.0302,-0.066242,-0.04968,0.047213,0.26342,0.05952,0.011439,0.12,0.96106,0.00080895,0.0012045,0.0061189,0.0081797,0.022632,0.022748,-0.053467,-0.012049,-0.014612,0.00022855,0.026496,-0.022495,-0.0013215,0.059344,0.15712,0.019312,0.012375,0.15,0.43352,0.0077083,0.10444,0.21238,0.19723,0.044733,0.044641,-0.053192,-0.0048256,-0.0023865,0.00023178,-0.04155,-0.013433,0.0052826,0.041475,0.23309,0.015947,0.011922,0.12,0.50768,0.005183,0.032504,0.089401,0.13003,0.23521,0.20079,-0.15536,0.0091146,0.015093,0.0068911,0.00099603,-0.064478,0.082765,0.02161,0.40128,0.083374,0.071874,0.04,0.40985,0.00045271,0.0072523,0.041325,0.081422,0.4597,0.083269,-0.10026,0.001298,0.0078501,0.0032404,-0.016723,-0.057819,0.057234,0.017061,0.43181,0.056844,0.050837,0.04,0.3557,0.00025839,0.0019235,0.035388,0.10866,0.49807,0.078181,-0.061906,0.005538,0.0026469,0.0012935,0.023472,-0.021725,0.032378,0.022909,0.23224,0.03633,0.030291,0.07,0.11968,0.00083775,0.0038119,0.049705,0.54805,0.27791,1,1
0.026691,-0.095441,-0.057268,-0.059381,0.00026747,0.12421,-0.067175,-0.047696,0.04979,0.24416,0.05955,0.012166,0.12667,0.94425,0.00077379,0.0013772,0.014435,0.023848,0.015315,0.027228,-0.047699,-0.012386,-0.012192,0.00017443,0.0017217,-0.021027,-0.0037018,0.060811,0.17566,0.01809,0.010448,0.15667,0.7478,0.0068474,0.025237,0.11844,0.061124,0.040543,0.045599,-0.061542,-0.0048881,-0.0032074,0.0002582,-0.030972,-0.012366,0.0042389,0.042554,0.22734,0.01677,0.011768,0.11,0.14742,0.0090973,0.023355,0.25691,0.36542,0.1978,0.19083,-0.16325,-0.00083968,3.75e-05,0.0069094,0.0081483,-0.073228,0.076528,0.020067,0.3761,0.082989,0.072552,0.04,0.80822,0.00027131,0.0024661,0.019015,0.03441,0.13562,0.085881,-0.11443,-0.0048817,0.0031782,0.0033361,-0.013369,-0.060634,0.04849,0.017864,0.42452,0.057869,0.051219,0.033333,0.76027,0.00012518,0.0011133,0.015752,0.035505,0.18724,0.078181,-0.061906,0.0074482,0.0037374,0.0010312,0.01709,-0.015238,0.031481,0.022915,0.25819,0.032913,0.026354,0.063333,0.62747,0.00059012,0.0013593,0.013975,0.18923,0.16738,1,1
